,material_tag,concept_tag,concept_slug,material_id,target
720,13,618,society,74,0.0012240440512889
721,14,619,kortepohja,75,0.0276778508879248
722,14,620,jyvaskyla,75,0.0137357261936261
723,14,621,alvar-aalto,75,0.0085091018370531
724,14,622,university-of-jyvaskyla,75,0.0057008359277044
725,14,623,village,75,0.0053239729637867
726,14,624,finland,75,0.0049119238695957
727,15,625,total-order,76,0.0082676685264122
728,15,626,radhika-nagpal,76,0.0054751773951132
729,15,627,negation,76,0.0051177052065754
730,15,628,symmetric-relation,76,0.0045224382752562
731,15,629,probability-of-kill,76,0.0045188499301876
732,15,630,massachusetts-institute-of-technology,76,0.0043915905479619
734,15,631,albert-r-meyer,76,0.0040592380260742
735,15,632,mathematical-induction,76,0.0038644794792159
736,15,633,equivalence-relation,76,0.0035727170627135
737,15,634,propositional-calculus,76,0.003284506491114
738,15,635,truth-value,76,0.0032216559176432
739,15,636,truth-table,76,0.0030921141550846
740,15,637,ion,76,0.0030304692135835
742,15,638,binary-relation,76,0.0027826702855753
743,15,639,transitive-relation,76,0.0027060555846331
744,15,640,computer-science,76,0.0025853561679014
749,15,641,function-mathematics,76,0.0020666522208658
752,15,642,number,76,0.0016788931011025
756,15,643,boolean-algebra,76,0.0015804585137711
757,15,644,massachusetts,76,0.0015113433843989
759,15,645,science,76,0.0014882008835369
764,15,646,hypothesis,76,0.0014161931783858
765,15,647,formal-language,76,0.0014100539253796
766,15,648,logical-disjunction,76,0.0014055835990645
767,15,649,time,76,0.0013731162601179
769,15,650,k,76,0.0013571688254321
770,15,651,group-theory,76,0.0013362403656138
771,15,652,natural-language,76,0.001334849665914
772,15,653,philosophy,76,0.0013267683758944
773,15,654,interrupt,76,0.0013235105727316
774,15,655,normal-distribution,76,0.0013046207506633
776,15,656,big-o-notation,76,0.0013004737537373
780,15,657,theory,76,0.0012634587989414
782,15,658,prove-it,76,0.0012373215631272
783,15,659,factorial,76,0.0012338990113107
786,15,660,proposition,76,0.0012095089381766
787,15,661,division-mathematics,76,0.001199862495228
788,15,662,knowledge,76,0.0011894449780205
789,15,663,counterexample,76,0.0011819429513476
790,15,664,element-mathematics,76,0.0011746709363213
791,15,665,maxima-and-minima,76,0.0011680341519783
794,16,666,clio-awards,77,0.0203393023908535
795,16,667,massachusetts-institute-of-technology,77,0.018624426014346
798,16,668,alaska,77,0.0046416613291358
799,16,669,massachusetts,77,0.0046195214102815
801,17,670,dna,79,0.0085143859147994
803,17,671,enzyme,79,0.0066544562187721
804,17,672,ecori,79,0.0047705142772737
805,17,673,bacteria,79,0.0042102550467995
806,17,674,antibiotic,79,0.0039126420786975
807,17,675,escherichia-coli,79,0.0053450630899958
808,17,676,restriction-enzyme,79,0.0038293943524918
809,17,677,hemoglobin,79,0.0036496229328415
810,17,678,methylation,79,0.0031141869923642
811,17,679,penicillin,79,0.0022141220286505
812,17,680,hbb,79,0.0030149625622306
813,17,681,petri-dish,79,0.0019688035555117
814,17,682,streptomycin,79,0.0018605233862346
815,17,683,digestion,79,0.0017888557105879
816,17,684,cell-biology,79,0.0017805159971555
818,17,685,antimicrobial-resistance,79,0.0017501383107217
819,17,686,collagen,79,0.0017289675858193
820,17,687,yeast,79,0.0017276406443817
821,17,688,cell-membrane,79,0.0017272568873323
824,17,689,cutting-sequence,79,0.0016458333491773
825,17,690,professor,79,0.0021026116835508
828,17,691,nature-journal,79,0.0014724181457372
829,17,692,virus,79,0.0014663583575727
832,17,693,molecule,79,0.0014393832594386
834,17,694,massachusetts-institute-of-technology,79,0.0012660527243472
836,17,695,human-genome,79,0.0008839122585605
837,17,696,globin,79,0.0008046801639583
838,17,697,library,79,0.0006007092126313
839,17,698,genetic-engineering,79,0.0005194571913971
840,17,699,human-genome-project,79,0.0004826988096721
841,17,700,nobel-prize,79,0.0004614598485374
843,18,701,radioactive-decay,80,0.0060401401126541
844,18,702,becquerel,80,0.0047515196461519
845,18,703,equilibrium-constant,80,0.0043821400050903
846,18,704,rate-equation,80,0.0043733604772373
847,18,705,half-life,80,0.0037790729853879
848,18,706,molecularity,80,0.0037756855171809
849,18,707,oxygen,80,0.003466719694337
851,18,708,chemical-reaction,80,0.0032132072507615
852,18,709,geiger-counter,80,0.0029950887259291
853,18,710,beta-decay,80,0.0028026911336871
854,18,711,atomic-number,80,0.0027751835957282
855,18,712,proton,80,0.0027684550592746
857,18,713,neutron,80,0.0025926608800362
861,18,714,helium-4,80,0.0022875775176901
862,18,715,technetium,80,0.0022114259967456
863,18,716,reagent,80,0.0021857422255836
864,18,717,chemistry,80,0.0021176041204603
867,18,718,atomic-nucleus,80,0.0020427183461697
868,18,719,reaction-mechanism,80,0.0020426023614852
869,18,720,molecule,80,0.0019926129167255
871,18,721,curie,80,0.0018929122653139
872,18,722,technetium-99,80,0.001886677456487
873,18,723,cell-nucleus,80,0.0017796989680429
875,18,724,exponential-decay,80,0.0017600930823781
876,18,725,plutonium-239,80,0.0017439064858453
877,18,726,science-journal,80,0.0017368997190975
878,18,727,carbon,80,0.0017199748678298
882,18,728,mercury-element,80,0.0015543533241928
883,18,729,nuclide,80,0.0015513583250719
884,18,730,chemical-equilibrium,80,0.0015452391993767
885,18,731,medicine,80,0.0015316502980957
887,18,732,gas,80,0.0015037348989694
888,18,733,nobel-prize,80,0.00146568395521
893,18,734,life,80,0.0013811990001951
896,18,735,particle-accelerator,80,0.001342268809943
897,18,736,boron,80,0.0013385648118315
898,18,737,calculus,80,0.0013332497429013
899,18,738,materials-science,80,0.0013176637913004
900,18,739,patent,80,0.0012741715072332
901,18,740,second,80,0.0012612533110128
903,18,741,human,80,0.0012403723593947
905,18,742,phase-transition,80,0.0012290726673451
906,18,743,radium,80,0.0012266520039855
907,18,744,ozone-depletion,80,0.001223701242702
908,18,745,pascal-unit,80,0.0012196060485622
909,18,746,magnetic-resonance-imaging,80,0.0012168908518877
910,18,747,bismuth,80,0.0011949504370984
911,19,748,question-answering,91,0.0071642393867252
912,19,749,tiger,91,0.0060544390134372
913,19,750,semantics,91,0.0068316930088609
915,19,751,tuplet,91,0.0026771907275256
916,19,752,graph-discrete-mathematics,91,0.0037002861717551
918,19,753,synonym-ring,91,0.0017911489335751
919,19,754,plain-text,91,0.0016778483695536
920,19,755,treebank,91,0.0015661226660579
921,19,756,plaintext,91,0.0014670277361786
922,19,757,ontology-information-science,91,0.0012894567311821
923,19,758,coreference,91,0.0033614016848432
924,19,759,natural-language,91,0.0011706898796632
926,19,760,world-wide-fund-for-nature,91,0.0010513565537525
927,19,761,named-entity-recognition,91,0.0014750601593671
928,19,762,oklahoma,91,0.0009360154205058
929,19,763,verb,91,0.0009240964723844
930,19,764,graph-of-a-function,91,0.0008886617756998
931,19,765,wordnet,91,0.0008661528221079
932,19,766,census,91,0.0008140539061443
933,19,767,information,91,0.0013295550309333
936,19,768,elephant,91,0.0007432661726418
940,19,769,system,91,0.0006650492973279
942,19,770,knowledge,91,0.0006462676502859
944,19,771,scientific-method,91,0.0006344238808193
946,19,772,document,91,0.0006199246534753
947,19,773,communication,91,0.0006197965094958
949,19,774,nature-journal,91,0.0006196085952556
952,19,775,motivation,91,0.000606038823182
953,19,776,chemistry,91,0.0005969017925613
956,19,777,world-war-ii,91,0.0005940580423613
959,19,778,symbol,91,0.0005911845622725
962,19,779,machine-learning,91,0.003981928772616
963,19,780,semantic-network,91,0.0020651101097291
964,19,781,language-model,91,0.0011524068572785
965,19,782,resource-description-framework,91,0.0011291436826728
966,19,783,anaphora-linguistics,91,0.0008859642992784
967,19,784,support-vector-machine,91,0.0007635133971582
968,19,785,language,91,0.0005656116702461
972,19,786,regression-analysis,91,0.0004597440659743
973,20,787,protein,92,0.0245812782596411
975,20,788,enzyme,92,0.0046019113764858
977,20,789,mutation,92,0.0014484004052298
980,20,790,cross-validation-statistics,92,0.0008423906541569
981,20,791,mutual-information,92,0.0006388480502412
982,20,792,isoleucine,92,0.0005767869442914
983,20,793,discrete-space,92,0.0005566040588186
984,20,794,variance,92,0.0003719666208366
985,20,795,algorithm,92,0.0003105305336413
988,20,796,molecular-mass,92,0.0002872141663625
989,20,797,oklahoma,92,0.0003528925818313
993,20,798,artificial-gene-synthesis,92,0.000259250734111
994,20,799,cloning,92,0.0002538786274634
995,20,800,matrix-mathematics,92,0.0002263575514893
997,20,801,weight,92,0.0002191701851749
998,20,802,brain,92,0.0002181890387993
999,20,803,biology,92,0.000214846480825
1001,20,804,dna,92,0.0010875485198309
1004,20,805,accommodation-geology,92,0.000122563796428
1005,20,806,human,92,0.0001187811278736
1007,20,807,nature-journal,92,6.968051949459637e-05
1009,21,808,laplace-operator,93,0.0083413443329389
1010,21,809,laplacian-matrix,93,0.0086991948385273
1011,21,810,manifold,93,0.0039465287819952
1012,21,811,image-segmentation,93,0.006722630443477
1013,21,812,graph-discrete-mathematics,93,0.0029454530115274
1016,21,813,similarity-measure,93,0.0015682661412456
1017,21,814,dimensionality-reduction,93,0.0013946576560187
1018,21,815,infinity,93,0.0020147845013395
1019,21,816,differentiable-function,93,0.0013515115261273
1024,21,817,glossary-of-graph-theory-terms,93,0.0021250461486907
1025,21,818,intrinsic-dimension,93,0.0010093663466429
1026,21,819,subroutine,93,0.0009732999946839
1027,21,820,parameter,93,0.0016675281522751
1034,21,821,set-mathematics,93,0.0012978609047485
1035,21,822,gradient,93,0.0007324974422336
1037,21,823,training-validation-and-test-sets,93,0.0007161515459875
1038,21,824,vector-space,93,0.0012203000336358
1039,21,825,machine-learning,93,0.0012044773200675
1043,21,826,number,93,0.001148981515168
1047,21,827,pixel,93,0.0021570349077281
1048,21,828,law-of-large-numbers,93,0.00204252399995
1049,21,829,voiceless-labiodental-fricative,93,0.0016528075352599
1051,21,830,cirrhosis,93,0.0013486709255533
1052,21,831,well-posed-problem,93,0.0011523941267878
1053,21,832,intransitive-verb,93,0.0010676390329181
1054,21,833,heuristic,93,0.0010171082257807
1055,21,834,stroke,93,0.0010114890473924
1056,21,835,quadratic-equation,93,0.0009786144797357
1057,21,836,international-congress-of-mathematicians,93,0.0008845594793002
1058,21,837,inductive-reasoning,93,0.0006267149408519
1059,21,838,data-set,93,0.0005457127533035
1060,21,839,quantum-mechanics,93,0.0005264946574322
1061,21,840,computer,93,0.0005174512493878
1063,21,841,artificial-intelligence,93,0.0005018127900064
1067,21,842,mean,93,0.0004952977251008
1069,21,843,information,93,0.0004704336674921
1071,21,844,variable-mathematics,93,0.000435388447406
1076,21,845,data-mining,93,0.0004204624380996
1077,21,846,euclidean-vector,93,0.0004185574239429
1079,22,847,benchmarking,94,0.0148239671084469
1080,22,848,semantics,94,0.0148072376697137
1082,22,849,scientific-method,94,0.0069080201247035
1085,22,850,relational-database,94,0.0047807673957698
1086,22,851,benchmark-computing,94,0.0040976244930606
1087,22,852,stress-testing,94,0.002843820889892
1088,22,853,system,94,0.0026274497487101
1092,23,854,interest-graph,95,0.0097029875971028
1093,23,855,graph-discrete-mathematics,95,0.0078163542206798
1095,23,856,algorithm,95,0.0063324318739848
1098,23,857,random-seed,95,0.0038595735796404
1099,23,858,cluster-analysis,95,0.0035889791893566
1101,23,859,programming-language,95,0.0033383046994309
1102,23,860,artificial-intelligence,95,0.0026608086166326
1104,23,861,iteration,95,0.0020658089059417
1106,23,862,software-development,95,0.0018668442504042
1107,23,863,social-network,95,0.0017726518845125
1108,23,864,function-mathematics,95,0.0017256466812377
1111,23,865,community,95,0.0015818953135752
1112,23,866,android-operating-system,95,0.0015387438164148
1113,23,867,named-entity-recognition,95,0.001535715656295
1122,24,868,semantics,96,0.0097803867560652
1124,24,869,ontology-information-science,96,0.0030869406009289
1126,24,870,complete-graph,96,0.0024305561989984
1127,24,871,drag-and-drop,96,0.002064761637281
1128,24,872,blog,96,0.0025513308581008
1129,24,873,rss,96,0.0018841367550656
1130,24,874,social-bookmarking,96,0.0018132522547814
1131,24,875,semantic-wiki,96,0.0067363371796689
1132,24,876,user-interface,96,0.0027101591757447
1133,24,877,use-case,96,0.0015090482631003
1134,24,878,social-media,96,0.0015075642977436
1135,24,879,plaintext,96,0.0013600298693798
1138,24,880,tag-metadata,96,0.0011009379080493
1139,24,881,social-software,96,0.0010823496006361
1140,24,882,acronym,96,0.0009588459337887
1141,24,883,graph-discrete-mathematics,96,0.0009504127205172
1143,24,884,surfing,96,0.0008876485870657
1144,24,885,social-intelligence,96,0.0008859591440108
1145,24,886,software,96,0.0008529861031719
1146,24,887,data,96,0.0008305754152686
1149,24,888,genome,96,0.0011117103279383
1151,24,889,cotton,96,0.0007837614842202
1152,24,890,scalability,96,0.000739567961106
1153,24,891,information-integration,96,0.0007157972089487
1154,24,892,interoperability,96,0.0006802834859764
1155,24,893,database,96,0.000637462101524
1161,25,894,text-corpus,97,0.0065618141881984
1162,25,895,cosine-similarity,97,0.0062338598034883
1163,25,896,semantics,97,0.0048845289647045
1168,25,897,solution,97,0.0022868247477614
1169,25,898,data-pre-processing,97,0.0022795217527273
1170,25,899,side-scrolling-video-game,97,0.0022357313129829
1171,25,900,trigonometric-functions,97,0.0022129171152083
1172,25,901,manual-transmission,97,0.0021527429433912
1173,25,902,automatic-transmission,97,0.0019957521295471
1174,25,903,annotation,97,0.0019762711981901
1175,25,904,false-alarm,97,0.0018652438616512
1176,25,905,metaphor,97,0.0018633413059488
1177,25,906,knowledge-base,97,0.0017857373926221
1178,25,907,knowledge,97,0.0014408151383596
1182,25,908,computer,97,0.0013803574422102
1186,25,909,data,97,0.0013352497221234
1189,25,910,science,97,0.0012644801068738
1195,25,911,number,97,0.0011378228512457
1198,25,912,technology,97,0.00107222245073
1200,25,913,dictionary,97,0.0010630201044375
1201,25,914,time,97,0.001054370695195
1206,25,915,ontology,97,0.0010130954118111
1210,25,916,vector-space,97,0.0009718325302989
1212,25,917,string-computer-science,97,0.0009649010530249
1213,25,918,united-kingdom,97,0.0009603912096821
1215,26,919,i,105,0.0249519215548848
1216,26,920,a,105,0.0100179681085431
1217,26,921,o,105,0.0097140099925894
1219,26,922,u,105,0.0068918690888714
1220,26,923,thorn-letter,105,0.0061702312492927
1221,26,924,u,105,0.00609159002328
1223,26,925,c,105,0.0053629974528502
1226,26,926,l,105,0.0052544122282183
1227,26,927,o,105,0.0052247015867274
1229,27,928,photodiode,106,0.022845832563135
1230,27,929,light-emitting-diode,106,0.0131914103683268
1231,27,930,surface-mount-technology,106,0.0089178678181702
1232,27,931,capacitor,106,0.0082693470517596
1233,27,932,resistor,106,0.0069347537096528
1234,27,933,encoder,106,0.0050173610980159
1235,27,934,solder,106,0.0033407169556807
1236,27,935,ribbon-cable,106,0.0030763900116305
1237,27,936,plastic,106,0.002992609939454
1238,27,937,ground-electricity,106,0.0028113402976386
1239,27,938,integrated-circuit,106,0.0027023650999087
1241,27,939,computer,106,0.0026493247164422
1243,28,940,proportionality-mathematics,107,0.0068052715050052
1244,28,941,gene,107,0.0061004581419273
1246,28,942,nucleotide,107,0.0026899620478268
1247,28,943,time-magazine,107,0.0035977354347193
1252,28,944,hypertext-transfer-protocol,107,0.001434380417854
1253,28,945,geary-khamis-dollar,107,0.0013657840153571
1254,28,946,genome,107,0.0013605579759035
1256,28,947,world-health-organization,107,0.0019743811047618
1257,28,948,cartography,107,0.001016048196457
1258,28,949,genetics,107,0.0009990330950062
1259,28,950,united-states-dollar,107,0.0009866078433416
1260,28,951,united-kingdom,107,0.0016420199858112
1264,28,952,united-states,107,0.001491484980952
1277,28,953,human-genome,107,0.0008047511589827
1279,28,954,austria,107,0.0008031392183627
1280,28,955,information,107,0.0008023475308184
1283,28,956,haplotype,107,0.0007757230399113
1284,28,957,energy,107,0.000775702007825
1285,28,958,earth,107,0.0007751988901147
1290,28,959,am-broadcasting,107,0.0007642945369205
1291,28,960,communication,107,0.0007614225776642
1293,28,961,atlantic-time-zone,107,0.0007558844008157
1294,28,962,education,107,0.0012645595045917
1298,28,963,user-interface,107,0.0007398360188132
1301,28,964,knowledge,107,0.0007219358449645
1303,28,965,iceland,107,0.0011639919537814
1304,28,966,memory,107,0.0007124782640098
1306,28,967,art,107,0.0006926032934623
1309,28,968,sociology,107,0.0006918807542355
1310,28,969,oxygen,107,0.0010099079205856
1312,28,970,indonesia,107,0.0006725708329811
1313,28,971,oregon,107,0.0010501913639
1315,28,972,chromosome,107,0.0006628991688775
1316,28,973,thermodynamics,107,0.00066006902167
1317,28,974,copyright,107,0.0011849059571543
1318,28,975,aesthetics,107,0.0017973941621004
1319,28,976,norway,107,0.0006472895749298
1320,28,977,malaysia,107,0.0010563657995305
1321,28,978,database,107,0.0006455089751731
1325,28,979,literature,107,0.001040235851247
1330,28,980,function-mathematics,107,0.0006186386835016
1333,28,981,matter,107,0.0006143370537322
1334,28,982,archaeology,107,0.0006137925661009
1336,28,983,nitrogen,107,0.0006106505115662
1338,28,984,game-theory,107,0.0006039736350447
1339,28,985,carbon,107,0.0006039501602606
1342,28,986,median,107,0.0006009319192324
1344,28,987,research-and-development,107,0.0009702060183344
